ID_Institution,ID_KG,picNumber,vatNumber,name,shortName,activityType,street,postCode,city,country,geolocation,organizationURL
,4949,,,"University of Algarve; Centre of Marine Sciences of Algarve; ALGAE, Marine Plant Ecology",CCMAR UAlg,,,,,PT   ,,
,4950,,,University of Algarve; Centre of Marine Sciences of Algarve; Aquaculture Group,CCMAR UAlg,,,,,PT   ,,
,4951,,,University of Algarve; Centre of Marine Sciences of Algarve; Division Aquaculture and Biotecnology; Comparative and Molecular Endocrinology Lab,CCMAR UAlg,,,,,PT   ,,
,4952,,,University of Algarve; Centro de Investigação Tecnológica do Algarve,CINTAL UAlg,,,,,PT   ,,
,4804,,,Center for Waste Recovery,CVR,,,,,PT   ,,
,4846,,,General Directorate for Agriculture and Rural Development,DGADR,,,,,PT   ,,
,4847,,,General Directorate for Spatial Planning and Urban Development,DGOTDU,,,,,PT   ,,
,4923,,,Regional Government of Madeira; Regional Diretoracte of Fisheries,DRP,,,,,PT   ,,
,4835,,,"Estaleiros Navais do Mondego, SA",ENM,,,,,PT   ,,
,4959,,,University of Lisbon; Faculty of Sciences,FC/UL,,,,,PT   ,,
,4965,,,University of Porto; Faculty of Engineering,FE/UP,,,,,PT   ,,
,4966,,,University of Porto; Faculty of Pharmacy,FF/UP,,,,,PT   ,,
,4975,,,Water Institute of the Northen Region,IAREN,,,,,PT   ,,
,4960,,,University of Lisbon; Institute for Applied Sciences and Technology,ICAT/UL,,,,,PT   ,,
,4968,,,University of Porto; Institute for Agricultural and Agro-Food Technology,ICETA/UP,,,,,PT   ,,
,4857,,,Institute for Nature Conservation and Biodiversity,ICNB,,,,,PT   ,,
,4848,,,General Inspectorate for Fisheries,IGAP,,,,,PT   ,,
,4961,,,University of Lisbon; Institute of Geography and Spatial Planning,IGOT-UL,,,,,PT   ,,
,4967,,,University of Porto; Hydraulics and Water Resources Institute,IHRH/UP,,,,,PT   ,,
,4895,,,National Institute for Fisheries and Sea Research,IPIMAR,,,,,PT   ,,
,4956,,,University of Coimbra; Institute of Systems and Robotics,ISR-UC,,,,,PT   ,,
,4875,,,Instituto Superior Tecnico; Marine Environment and Technology Center,MARETEC IST,,,,,PT   ,,
,4924,,,Regional Government of Madeira; Secretaria Regional do Ambiente e dos Recursos Naturais,SRARN,,,,,PT   ,,
,4775,,,Associação dos Empresários do Alentejo Litoral,AEAL,OTH,"Quinta Velha C Empresarial-fracção E, Grândola",7570-142, GRÂNDOLA,PT   ,,
,7488,,,"Eco-Oil, Tratamento de Águas Contaminadas S.A",,,,,Barreiro/Setúbal,PT   ,,
,7495,,,International Iberian Nanotechnology Laboratory,,,,,Braga,PT   ,,
,4911,,,"Oficina da Inovação - Empreendedorismo e Inovação Empresarial, SA",BICMINHO,PRC,"AVENIDA JOÃO XXI, 627 1º",4715-035 ,Braga,PT   ,,
,7504,,,Universidade NOVA de Lisboa – Faculdade de Ciências e Tecnologia,,,,,Caparica,PT   ,,
,4974,,,"Viveiros Ana Manjua, Unipessoal Lda",,PRC,R. Ataide de Oliveira 97,8000-151 ,Faro,PT   ,,
,4783,,,Azorina - Sociedade Gestão Ambiental e Conservação Natureza SA,AZORINA,,"Rua De São Lourenço, 23",,Flamengos,PT   ,,
,7475,,,"Agência Regional para o Desenvolvimento da Investigação, Tecnologia e Inovação – Associação",,,,,Funchal,PT   ,,
,7478,,,Associação Comercial e Industrial do Funchal – Câmara de Comércio e Indústria da Madeira,,,,,Funchal,PT   ,,
,7486,,,Direção Regional do Ordenamento do Território e Ambiente,,,,,Funchal,PT   ,,
,4885,,,"Madeira Tecnopolo, SA",,PRC,Caminho da Penteada,9020-105,Funchal,PT   ,,
,7479,,,Associação de Armadores de Pesca da Fuzeta,,,,,Fuzeta,PT   ,,
,7482,,,Câmara Municipal de Ílhavo,,,,,Ílhavo,PT   ,,
,7492,,,Foodintech Lda,,,,,Leça da Palmeira,PT   ,,
,7487,,,"Direção-Geral de Recursos Naturais, Segurança e Serviços Marítimos",,,,,Lisboa,PT   ,,
,7499,,,Qualitas Instruments Lda (QUALITAS),,,,,Lisboa,PT   ,,
,7501,,,Sociedade Ponto Verde,,,,,Lisboa,PT   ,,
,4876,,,INTELI - Inteligência em Inovação - Centro de Inovação,INTELI,REC,ampus Do Ineti Edif. M-8,,Lisboa,PT   ,,
,4926,,,"RINAVE - Registo Internacional Naval, SA",,,Estrada Paco do Lumiar - Polo Tecnologico Lote 17,,LISBOA,PT   ,,
,4869,,,"Instituto Portuário e dos Transportes Marítimos, IP",IPTM,PUB,R. Gen. Gomes Araújo,1399-005,Lisboa,PT   ,,
,4896,,,National Institute for Research on Agriculture and Fisheries,INIAP,REC,Av. De Brasilia,1449-006,Lisboa,PT   ,,
,7496,,,LISBOA E-NOVA - LISBON'S ENERGY AND ENVIRONMENT AGENCY,,,RUA DOS FANQUEIROS 38,1100-231,LISBON,PT   ,,
,7493,,,Fórum Oceano - Associação da Economia do Mar,,,,,Matosinhos,PT   ,,
,4766,,,Aquamarim - Aquacultura de Marim Lda,,PRC,Quinta de Marim-Quelfes,8700-221,Olhão,PT   ,,
,7490,,,Faculdade de Ciências da Universidade do Porto,,,,,Porto,PT   ,,
,7503,,,Universidade do Porto - Faculdade de Ciências,,,,,Porto,PT   ,,
,4905,,,"NET - Novas Empresas e Tecnologias, SA",NET,PRC,R. Salazares 842,,Porto,PT   ,,
,4877,,,"Intercéltica - Associação Cultural, Desportiva e Turística",INTERCÉLTICA,OTH,"PRAÇA DE DOM AFONSO V, 120",4150-024,PORTO,PT   ,,
,4754,,,"A. Coelho e Castro, Lda",CC,,"Praca Luis de Camoes, 15",,POVOA DE VARZIM,PT   ,,
,4880,,,"Labelec - Estudos, Desenvolvimento e Actividades Laboratoriais, SA",Labelec,REC,R. Cidade de Goa 4,2685-038 ,Sacavém,PT   ,,
,4889,,,"Mexiana - Produção de Mexilhoes, Lda",,PRC,"RUA DE TEIXEIRA DE PASCOAIS, 885 4º DTO",4460-431,SENHORA DA HORA,PT   ,,
,7489,,,"Exporsado, Comércio e indústria de productos do mar",,,,,Setubal,PT   ,,
,4944,,,"Timar - Culturas em Água, Lda",Timar,PRC,Ilhéus Livtº-Fuseta,8800,Tavira,PT   ,,
,7484,,,Comunidade Intermunicipal do Alto Minho,,,,,Viana do Castelo,PT   ,,
,4972,,,Vale-e-Mar Comunidade Urbana,Valimar ComUrb,,"Edificio Vila Morais, Ponte De Lima",4990-121,Viana Do Castelo,PT   ,,
,7474,,,ADRAVE – Agência de Desenvolvimento Regional do Vale do Ave,,,,,Vila Nova de Famalicão,PT   ,,
,7494,,,"GISTREE, Sistemas de Informação Geográfica, Floresta e Ambiente, Lda",,,,,Vila Real,PT   ,,
,4973,,,"Viveiro Vila Nova, SA",,,Foros do Galeado,,VILANOVA DE MILFONTES,PT   ,,
,5051,,,University of Galati,,HES,,,,RO   ,,
,5053,,,WWF Programul Dunăre-Carpați,,OTH,,,,RO   ,,
,5005,,,Intrarom SA,,PRC,,,,RO   ,,
,5007,,,Kaviar House Bucuresti Filiala Tulcea SRL,,PRC,,,,RO   ,,
,4979,,,Arad County Council; Arad County Inspectorate for Civil Protection,,,,,,RO   ,,
,4983,,,Bucharest University of Economic Studies,,,,,,RO   ,,
,4990,,,ELECTRICA SA,,,,,,RO   ,,
,4991,,,Emergency Situations Inspectorate ''Crisana'' of Bihor County,,,,,,RO   ,,
,4995,,,Fundaţia Antarctică Română,,,,,,RO   ,,
,4996,,,Fundatia pentru Tehnologia Informatiei Aplicata in Mediu Agricultura si Schimbari Globale,,,,,,RO   ,,
,5006,,,IPA - Automation Engineering SA,,,,,,RO   ,,
,5011,,,Ministry of Education and Research,,,,,,RO   ,,
,5014,,,National Company Maritime Ports Administration,,,,,,RO   ,,
,5024,,,Not available,,,,,,RO   ,,
,5025,,,Nuclear NDT Research & Services SRL,,,,,,RO   ,,
,5028,,,Ovidius University of Constanta; Center for Advanced Engineering Sciences,,,,,,RO   ,,
,5030,,,Pro Optica SA,,,,,,RO   ,,
,5045,,,Terra Mediu SRL,,,,,,RO   ,,
,4989,,,Economic and Social Development Agency of Timis County,ADETIM,,,,,RO   ,,
,4993,,,Environmental Protection Agency,EPA Covasna,,,,,RO   ,,
,5002,,,"Institute of Macromolecular Chemistry ""Petru Poni""",ICMPP,,,,,RO   ,,
,5017,,,"National Institute for Laser, Plasma and Radiation Physics",INFLPR,,,,,RO   ,,
,5037,,,Ship Design Group,SDG,,,,,RO   ,,
,5047,,,Transilvanian Innovations and Technologies Center,TRITECC,,,,,RO   ,,
,4994,,,Executive Unit for Financing Higher Education Research,UEFISCDI,,,,,RO   ,,
,5019,,,National Institute of Hydrology and Water Management,NIHWM,REC,"Ploiesti street, district 1.",13686,Bucharest,RO   ,,
,5050,,,University of Bucharest,UNIBUC,,Bd. M. Kogalniceanu,50107,Bucharest,RO   ,,
,5052,,,University Politehnica of Bucharest,,,"Splaiul Independentei nr. 313, sector6, Bucuresti",60042,Bucharest,RO   ,,
,5031,,,Romanian Municipalities Association,AMR,OTH,Str. Matei Basarab 63,030672 ,Bucharest,RO   ,,
,5021,,,National Meteorological Administration,,,Șoseaua București-Ploiești 97,13686,București,RO   ,,
,5043,,,Technical University of Cluj-Napoca,,HES,Str. Memorandumului nr.,400114,Cluj-Napoca,RO   ,,
,7505,,,Clopot Humanitarian Foundation,,,Bogdan Voda,900613,Constanta,RO   ,,
,7507,,,ROMANIAN NAVAL AUTHORITY  (R.N.A.),,,Incinta Port,900900,Constanta,RO   ,,
,7506,,,Municipality of Galati,,,Domneasca,800008,Galati,RO   ,,
,5046,,,Timis County Council,,OTH,Bulevardul Revoluției din 1989 17,300034,Timișoara ,RO   ,,
,5144,,,Port of Bar,,,,,,RS   ,,
,5146,,,Singidunum University; Faculty of Applied Ecology Futura,,,,,,RS   ,,
,5147,,,University of Belgrade; Faculty of Agriculture,,,,,,RS   ,,
,5148,,,University of Belgrade; Faculty of Forestry,,,,,,RS   ,,
,5149,,,University of Belgrade; Faculty of Mechanical Engineering,,,,,,RS   ,,
,5150,,,University of Belgrade; Faculty of Traffic and Transport Engineering,,,,,,RS   ,,
,5141,,,National Academy of Sciences of Ukraine; Marine Hydrophysical Institute,ALMA MONS,,,,,RS   ,,
,5145,,,Republic Hydrometeorological Service of Serbia,,,Kneza Višeslava,11030,Belgrade,RS   ,,
,7510,,,South East Europe transport Observatory,,,Omladinskih briogada,11198,Belgrade,RS   ,,
,7509,,,European Affairs Fund – AP Vojvodina,,,Mihajla Pupina,21000,Novi Sad,RS   ,,
,7511,,,Zlatibor Regional Development Agency Ltd. Uzice,,,Petra Celovica,31000,Uzice,RS   ,,
,5072,,,Lomonosov Moscow State University; Faculty of Geography,,,,,,RU   ,,
,5083,,,Not available,,,,,,RU   ,,
,5085,,,"Protey, Non-profit Training and Research Center of Adult Education",,,,,,RU   ,,
,5111,,,Slantsy Municipal District,,,,,,RU   ,,
,5112,,,Sovetsk City Administration,,,,,,RU   ,,
,5123,,,Vyborgsky Municipality Administration,,,,,,RU   ,,
,5096,,,Russian Academy of Sciences; P.P. Shirshov Institute of Oceanology; Atlantic Branch,ABIORAS RAS,,,,,RU   ,,
,5090,,,Russian Academy of Sciences; Institute of Applied Physics,IAP RAS,,,,,RU   ,,
,5099,,,Russian Academy of Sciences; Space Research Institute,IKI RAS,,,,,RU   ,,
,5093,,,Russian Academy of Sciences; Institute of Numerical Mathematics,INM RAS,,,,,RU   ,,
,5089,,,Russian Academy of Sciences; A.N.Severtsov Institute of Ecology and Evolution,RAS,,,,,RU   ,,
,5091,,,Russian Academy of Sciences; Institute of Geoecology,RAS,,,,,RU   ,,
,5092,,,Russian Academy of Sciences; Institute of Limnology,RAS,,,,,RU   ,,
,5094,,,Russian Academy of Sciences; Kola Science Centre; Polar Geophysical Institute,RAS,,,,,RU   ,,
,5095,,,Russian Academy of Sciences; Komarov Botanical Institute,RAS,,,,,RU   ,,
,5097,,,Russian Academy of Sciences; P.P. Shirshov Institute of Oceanology; Laboratory of Seismology and Geodynamics,RAS,,,,,RU   ,,
,5100,,,Russian Academy of Sciences; V.B. Sochava Institute of Geography,SB RAS,,,,,RU   ,,
,5073,,,Lomonosov Moscow State University; Skobeltsyn Institute of Nuclear Physics,SINP,,,,,RU   ,,
,5098,,,Russian Academy of Sciences; Southern Scientific Center,SSC RAS,,,,,RU   ,,
,5101,,,Russian Academy of Sciences; Zoological Institute,ZIN RAS,,,,,RU   ,,
,5114,,,St. Petersburg Government Committee on Transport and Transit Policy,,PUB,St  Moskovskiy  10-12,190031 ,St. Petersburg,RU   ,,
,5968,,,"Ministry of Industry, Employment and Communications",,OTH,,,,SE   ,,
,5907,,,Fire and Rescue Service of Soderkoping,,PUB,,,,SE   ,,
,5911,,,Gastrike Fire and Rescue Service,,PUB,,,,SE   ,,
,5913,,,Gotland Rescue Services,,PUB,,,,SE   ,,
,5981,,,Norduppland Rescue Services,,PUB,,,,SE   ,,
,5983,,,Norrkopning Rescue Services,,PUB,,,,SE   ,,
,5986,,,Norrtalje Rescue Services,,PUB,,,,SE   ,,
,6022,,,Sodertorn Fire and Rescue Service,,PUB,,,,SE   ,,
,5897,,,Emergency and Disaster Medical Centre,AKMC,PUB,,,,SE   ,,
,5955,,,Lund University; Mathematical Statistics,,,,,,SE   ,,
,5988,,,Not available,,,,,,SE   ,,
,5992,,,Ostsam Regional Development Council,,,,,,SE   ,,
,6032,,,Stockholm University; Department of Applied Environmental Science,ITM,,,,,SE   ,,
,6033,,,Stockholm University; Department of Physical Geography and Quaternary Geology,ITM,,,,,SE   ,,
,6064,,,Swedish University of Agricultural Sciences; Department of Aquatic Resources,SLU,,,,,SE   ,,
,6065,,,Swedish University of Agricultural Sciences; Department of Research and Development,SLU,,,,,SE   ,,
,6066,,,Swedish University of Agricultural Sciences; Institute of Coastal Research,SLU,,,,,SE   ,,
,6067,,,Swedish University of Agricultural Sciences; Institute of Freshwater Research,SLU,,,,,SE   ,,
,6068,,,Swedish University of Agricultural Sciences; Institute of Marine Research,SLU,,,,,SE   ,,
,6091,,,University of Gothenburg; Department of Marine Ecology,UGOT,,,,,SE   ,,
,6092,,,University of Gothenburg; Department of Zoology; Animal Ecology,UGOT,,,,,SE   ,,
,6093,,,University of Gothenburg; Holding Company,UGOT,,,,,SE   ,,
,6089,,,"University of Gothenburg, Department of Zoology; Zoophysiology, Fish Endocrinology Laboratory",UGOT-FEL,,,,,SE   ,,
,6090,,,University of Gothenburg; Department of Earth Sciences,UGOT-GVC,,,,,SE   ,,
,5927,,,IPS Interproject Service AB,,,Gripensnas,,BETTNA,SE   ,,
,6082,,,Tsurumi-Intec Pump AB,,,Vastra Frolunda,,GOTEBORG,SE   ,,
,6084,,,TTS Ships Equipment AB,,,Kämpegatan 3,,GOTHENBURG,SE   ,,
,5930,,,Jokkmokk Municipality,,OTH,Västra Torggatan 11,962 85,Jokkmokk,SE   ,,
,5893,,,E.C.T. Offshore Service AB,,PRC,Magasinsgatan 12, 434 37,Kungsbacka,SE   ,,
,5918,,,Hammarlund Energy Consulting AB,,,Faraböke Gard,,KVIDINGE,SE   ,,
,5895,,,East Sweden Energy Agency,,PUB,Gjuterigatan 1D,SE-582 73,Linköping,SE   ,,
,5878,,,Consilium Navigation AB,,,Västra Finnbodavägen 2,,NACKA,SE   ,,
,6037,,,Svensk Avel Ek för,,,Oernsro,,SKARA,SE   ,,
,6023,,,Sotholms Bruk AB,,,Fräsarvägen 7,,SKOGÅS,SE   ,,
,6015,,,Scarab Development AB,,,Nybrogatan 12,,STOCKHOLM,SE   ,,
,6072,,,T.G. Teknikgruppen AG,,,Kemistvägen 10A,,TÄBY,SE   ,,
,5946,,,Lickershamns Fiskareförening,,OTH,Stenkyrka Stenkyrkehuk 390,62442,TINGSTÄDE,SE   ,,
,5855,,,Almi Företagspartner Uppsala AB,,,Axel Johanssons gata 4-6,,UPPSALA,SE   ,,
,5962,,,MediMetal SA,,,Vaktargatan 40C,,UPPSALA,SE   ,,
,5155,,,National University of Singapore; Department of Biological Sciences,,,,,,SG   ,,
,5181,,,BSC Business Support Centre Ltd,,PRC,,,,SI   ,,
,5189,,,ETOL Tovarna arom in etericnih olj d.d.,,PRC,,,,SI   ,,
,5178,,,"BioSistemika, raziskave in razvoj d.o.o.",,,,,,SI   ,,
,5182,,,Centre for Cartography of Fauna and Flora,,,,,,SI   ,,
,5184,,,Development Agency ROD,,,,,,SI   ,,
,5187,,,EMA d.o.o -označevanje in sledljivost v industriji in logistiki,,,,,,SI   ,,
,5191,,,GEOINŽENIRING družba za geološki inženiring d.o.o.,,,,,,SI   ,,
,5194,,,Institute for Security Information Society Technologies and e-commerce,,,,,,SI   ,,
,5201,,,Jozef Stefan International Postgraduate School,,,,,,SI   ,,
,5212,,,Not available,,,,,,SI   ,,
,5177,,,Algal Technology Centre,ALGEN,,,,,SI   ,,
,5183,,,Centre for Promotion of Entrepreneurship Piran,CPEP,,,,,SI   ,,
,5197,,,Institute of Physical Biology,IFB,,,,,SI   ,,
,5196,,,Institute of metals and technology,IMT,,,,,SI   ,,
,5214,,,Public Agency for Technology of the Republic of Slovenia,TIA,,,,,SI   ,,
,5206,,,Municipality of Celje,,,Trg celjskih knezov,3000,Celje,SI   ,,
,7518,,,Tourist board Izola,,,Ljubljanska ulica,6310,Izola,SI   ,,
,7516,,,Občina Izola,,,Sončno nabrežje,6310,Izola,SI   ,,
,5217,,,Regional Development Centre Koper,RDC Koper,OTH,Ulica 15. maja,6000,Koper,SI   ,,
,7514,,,"Luka Koper, port and logistic system, public limited company",,,Vojkovo nabrežje,6501,Koper,SI   ,,
,5190,,,Faculty for Business Studies,,,Ciril-Metodov trg,1000,Ljubljana,SI   ,,
,5200,,,Jozef Stefan Institute,IJS,,Jamova,1000,Ljubljana,SI   ,,
,5225,,,University of Ljubljana,UNI-LJ,,Kongresni trg,1000,Ljubljana,SI   ,,
,5204,,,"Ministry of Education, Science and Sport",MIZS,OTH,Masarykova c.,1000,Ljubljana,SI   ,,
,5219,,,Research Centre of the Slovenian Academy of Sciences and Arts,,,Novi trg,1000,Ljubljana,SI   ,,
,7517,,,Technology Park Ljubljana Ltd.,,,Tehnoloski park,1000,Ljubljana,SI   ,,
,5222,,,Slovenian Forestry Institute,GIS,,Večna pot,1000,Ljubljana,SI   ,,
,5210,,,National Institute of Biology,NIB,,Večna pot,1000,Ljubljana,SI   ,,
,5221,,,Slovenian Environment Agency,,,Vojkova cesta,1000,Ljubljana,SI   ,,
,5195,,,Institute for Water of the Republic of Slovenia,,REC,Dunajska,1121,Ljubljana,SI   ,,
,5215,,,PUH - Torrent and Erosion Control Service,PUH,,Hajdrihova 28,SI‐1000 ,Ljubljana,SI   ,,
,5207,,,Municipality of Ljutomer,,OTH,Vrazova 1,9240,Ljutomer,SI   ,,
,5226,,,University of Maribor,UNI-MB,,Slomškov trg,2000,Maribor,SI   ,,
,5208,,,Municipality of Maribor,,,Ulica heroja Staneta,2000,Maribor,SI   ,,
,5209,,,Municipality of Nova Gorica,,,Trg Edvarda Kardelja,5000,Nova Gorica,SI   ,,
,7515,,,Maritime museum “Sergej Mašera” Piran,,,Cankarjevo nabrežje,6330,Piran,SI   ,,
,7513,,,Community of Piran,,,Tartinijev trg,6330,Piran,SI   ,,
,5173,,,The city of Žilina,,OTH,,,,SK   ,,
,5158,,,City of Kosice,,,,,,SK   ,,
,5159,,,Comenius University in Bratislava,,,,,,SK   ,,
,5160,,,Dema Consultant,,,,,,SK   ,,
,5166,,,Slovak Academy of Sciences; Institute of Botany,,,,,,SK   ,,
,5167,,,Slovak Academy of Sciences; Institute of Landscape Ecology,,,,,,SK   ,,
,5169,,,Slovak Medical University,,,,,,SK   ,,
,5170,,,Slovak PPP Association,,,,,,SK   ,,
,5168,,,Slovak Centre for Advancement Complexity and Creative Thinking,SCHOLA LUDUS,,,,,SK   ,,
,5172,,,State Geological Institute of Dionyz Stur,ŠGÚDŠ,,,,,SK   ,,
,5163,,,Municipality of Banska Bystrica,,OTH,Československej armády,974 01,Banska Bystrica,SK   ,,
,5161,,,Ekopolis Foundation,,OTH,Komenského 482/21,974 01 ,Banská Bystrica,SK   ,,
,7512,,,"Public Ports, jsc",,,Prístavná,821 09,Bratislava,SK   ,,
,5165,,,Slovak Academy of Sciences,,,Akademická,949 21,Nitra,SK   ,,
,5156,,,Agency for development of Gemer region,,,Mokrá Lúka,5001,Revúca,SK   ,,
,5174,,,University of Zilina,,HES,Universitná,1026,Zilina,SK   ,,
,5175,,,Žilina self–governing region,,OTH,Komenského,1109,Žilina,SK   ,,
,5133,,,Ministre des Energies Renouvelables,,,,,,SN   ,,
,5126,,,Agence Nationale de la Météorologie du Sénégal,ANAMS,,,,,SN   ,,
,5129,,,Centre de recherches océanographiques de Dakar,CRODT,,,,,SN   ,,
,5131,,,Commission Sous Régionale des Pêches,CSRP,,,,,SN   ,,
,5132,,,Fisheries and Aquaculture University Institute,IUPA,,,,,SN   ,,
,5135,,,World Wide Fund for Nature; Western African Marine EcoRegion,WWF-WAMER,,,,,SN   ,,
,5128,,,Agence Sénégalaise d'Électrification Rurale,ASER,OTH,Avenue Peytavin,,Dakar,SN   ,,
,5127,,,Agence Nationale des Affaires Maritimes,ANAM,OTH,Rte de la Pyrotechnie,,Dakar,SN   ,,
,5848,,,Anton de Kom University of Suriname; Institute for Applied Technology,INTEC,,,,,SR   ,,
,6205,,,Not available,,,,,,SY   ,,
,6203,,,Atomic Energy Commission of Syria,AECS,,,,,SY   ,,
,6204,,,International Center for Agricultural Research in the Dry Areas,ICARDA,,,,,SY   ,,
,6221,,,Not available,,,,,,TH   ,,
,6224,,,Royal Thai Navy,,,,,,TH   ,,
,6218,,,Coastal Development Centre,CDC,,,,,TH   ,,
,6222,,,Phuket Marine Biological Center,PMBC,,,,,TH   ,,
,6239,,,University of Tunis,,HES,,,,TN   ,,
,6229,,,Chambre de Commerce et d'Industrie de Tunis,,,,,,TN   ,,
,6235,,,Not available,,,,,,TN   ,,
,6238,,,University of Sfax,,,,,,TN   ,,
,6236,,,Protection and Planning Agency,APAL,,,,,TN   ,,
,6233,,,National Engineering School of Gabes,ENIG,,,,,TN   ,,
,6230,,,Faculty of Sciences of Bizerta,FSB,,,,,TN   ,,
,6231,,,Institut National Agronomique de Tunis,INAT,,,,,TN   ,,
,6234,,,National Institute of Marine Sciences and Technologies,INSTM,,,,,TN   ,,
,6269,,,Gaziantep University,,HES,,,,TR   ,,
,6319,,,Turkish Aquaculture Association,,OTH,,,,TR   ,,
,6243,,,Altn Gda,,PRC,,,,TR   ,,
,6245,,,Arkas Shipping & Transport S.A.,,PRC,,,,TR   ,,
,6256,,,Delta Marine,,PRC,,,,TR   ,,
,6267,,,Enkon Endüstriyel Kontrol Kaynak Sanayi Ve Ticaret Limited Şirketi,,PRC,,,,TR   ,,
,6272,,,Idagida Tarımsal Üretim İç ve Dış Tic Ltd Şti,,PRC,,,,TR   ,,
,6287,,,Malkoçoğlu Balıkçılık Hayvancılık Sanayi Ve Ticaret Limited Şirketi,,PRC,,,,TR   ,,
,6308,,,Sadiklar Soguk Hava Tesisleri Ve Su Urunleri Sanayi Ticaret Ltd Sti,,PRC,,,,TR   ,,
,6266,,,"Enerji Sistem Teknolojileri Sanayi,İç ve Dış Ticaret Ltd",EST Enerji,PRC,,,,TR   ,,
,6312,,,Sualtı Sistemleri Teknoloji. Geliştirme Sanayi Ticaret Limited Şirketi,SUASIS,PRC,,,,TR   ,,
,6320,,,Turkish Marine Research Foundation,TÜDAV,REC,,,,TR   ,,
,6240,,,Admarin Denizcilik Muteahhitlik Muhendislik Musavirlik Ticaret Sanayi Ltd STI,,,,,,TR   ,,
,6244,,,Ankara University,,,,,,TR   ,,
,6247,,,Authority for the Protection of Special Areas,,,,,,TR   ,,
,6248,,,Balikiler deniz ürünleri üretimi tur. Ith. Ihr. ve tic. Ltd STI,,,,,,TR   ,,
,6249,,,Black Sea Technical University,,,,,,TR   ,,
,6251,,,Bogazici University,,,,,,TR   ,,
,6252,,,Bosphorus University,,,,,,TR   ,,
,6253,,,CDU Research for Innovation & Capacity to Change,,,,,,TR   ,,
,6257,,,Deniz Koruma Merkezi,,,,,,TR   ,,
,6259,,,Deu Institute of Marine Sciences & Technology,,,,,,TR   ,,
,6264,,,Ege University; Faculty of Fisheries,,,,,,TR   ,,
,6268,,,Fondation Ilhan Koman,,,,,,TR   ,,
,6271,,,Hacettepe University,,,,,,TR   ,,
,6273,,,iDeal Technologies Inc,,,,,,TR   ,,
,6274,,,İGEM Danışmanlık Araştırma ve Organizasyon Ltd. Şti,,,,,,TR   ,,
,6280,,,"İstanbul ve Marmara, Ege, Akdeniz, Karadeniz Bölgeleri Gemi Sanayicileri Derneği",,,,,,TR   ,,
,6281,,,İTÜNOVA Teknoloji,,,,,,TR   ,,
,6285,,,Kocaeli University,,,,,,TR   ,,
,6286,,,Leyal Turizm İnşaat Mobilya Sanayi ve Ticaret Ltd,,,,,,TR   ,,
,6288,,,Markom/Leo Burnett A.S.,,,,,,TR   ,,
,6290,,,Mediterranean Fisheries Research Production and Training Institute,,,,,,TR   ,,
,6293,,,Ministry of Agriculture and Rural Affairs,,,,,,TR   ,,
,6295,,,Moravia Manioğlu Boya Ve Kimya Sanayi Ticaret Ltd STI,,,,,,TR   ,,
,6299,,,Noordzee Su Ürünleri,,,,,,TR   ,,
,6300,,,Not available,,,,,,TR   ,,
,6306,,,Roder Ro-Ro Vessel Operators & Combined Transporters' Association,,,,,,TR   ,,
,6313,,,Trakya University,,,,,,TR   ,,
,6314,,,Troyka Makina Gıda İnsaat Mühendislik Enerji Çevre Bilişim. Araştırma Geliştirme Danışmanlık Sanayi ve Pazarlama Ltd STI,,,,,,TR   ,,
,6316,,,Turgutreis Denizcilik Sanayi ve Ticaret A.Ş.,,,,,,TR   ,,
